Total Canvases Found: 9
==================================================
ROOT: Canvas_a5_Quest
Canvas_a5_Quest/Panel_AD611_Milestones/Milestone_AD612 | MIN:(0.00, 0.50) | MAX:(0.00, 0.50) | PIVOT:(0.00, 0.50) | POS:(319.00, 0.00) | SIZE:(80.00, 80.00)
Canvas_a5_Quest/Panel_AD611_Milestones/Milestone_AD612/Label_AD612 | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_a5_Quest/Panel_AD611_Milestones/Milestone_AD613 | MIN:(0.00, 0.50) | MAX:(0.00, 0.50) | PIVOT:(0.00, 0.50) | POS:(523.00, 0.00) | SIZE:(80.00, 80.00)
Canvas_a5_Quest/Panel_AD611_Milestones/Milestone_AD613/Label_AD613 | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_a5_Quest/Panel_AD611_Milestones/Milestone_AD614 | MIN:(0.00, 0.50) | MAX:(0.00, 0.50) | PIVOT:(0.00, 0.50) | POS:(731.00, 0.00) | SIZE:(80.00, 80.00)
Canvas_a5_Quest/Panel_AD611_Milestones/Milestone_AD614/Label_AD614 | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_a5_Quest/Panel_AD611_Milestones/Milestone_AD615 | MIN:(0.00, 0.50) | MAX:(0.00, 0.50) | PIVOT:(0.00, 0.50) | POS:(935.00, 0.00) | SIZE:(80.00, 80.00)
Canvas_a5_Quest/Panel_AD611_Milestones/Milestone_AD615/Label_AD615 | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_a5_Quest/Panel_AD602_OverallProgress | MIN:(0.00, 1.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 1.00) | POS:(0.00, -153.00) | SIZE:(0.00, 120.00)
Canvas_a5_Quest/Panel_AD602_OverallProgress/ProgressBar_Background | MIN:(0.50, 0.00) | MAX:(0.50, 0.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(945.00, 25.00)
Canvas_a5_Quest/Panel_AD602_OverallProgress/ProgressBar_Background/ProgressBar_Fill | MIN:(0.00, 0.50) | MAX:(0.00, 0.50) | PIVOT:(0.00, 0.50) | POS:(0.00, 0.00) | SIZE:(945.00, 17.00)
Canvas_a5_Quest/Panel_AD602_OverallProgress/Text_Progress | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_a5_Quest/Panel_AA503_Category | MIN:(0.00, 1.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 1.00) | POS:(0.00, -1641.00) | SIZE:(0.00, 90.00)
Canvas_a5_Quest/Panel_AA503_Category/Tgl_Category_C501 | MIN:(0.00, 0.50) | MAX:(0.00, 0.50) | PIVOT:(0.00, 0.50) | POS:(17.00, 0.00) | SIZE:(261.00, 90.00)
Canvas_a5_Quest/Panel_AA503_Category/Tgl_Category_C501/Label | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_a5_Quest/Panel_AA503_Category/Tgl_Category_C502 | MIN:(0.00, 0.50) | MAX:(0.00, 0.50) | PIVOT:(0.00, 0.50) | POS:(278.00, 0.00) | SIZE:(262.00, 90.00)
Canvas_a5_Quest/Panel_AA503_Category/Tgl_Category_C502/Label | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_a5_Quest/Panel_AA503_Category/Tgl_Category_C503 | MIN:(0.00, 0.50) | MAX:(0.00, 0.50) | PIVOT:(0.00, 0.50) | POS:(542.00, 0.00) | SIZE:(262.00, 90.00)
Canvas_a5_Quest/Panel_AA503_Category/Tgl_Category_C503/Label | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_a5_Quest/Panel_AA503_Category/Tgl_Category_C504 | MIN:(0.00, 0.50) | MAX:(0.00, 0.50) | PIVOT:(0.00, 0.50) | POS:(804.00, 0.00) | SIZE:(261.00, 90.00)
Canvas_a5_Quest/Panel_AA503_Category/Tgl_Category_C504/Label | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
--------------------------------------------------
ROOT: Canvas_HeroDetailPopup
Canvas_HeroDetailPopup | MIN:(0.00, 0.00) | MAX:(0.00, 0.00) | PIVOT:(0.00, 0.00) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/Dimmer_Background | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 53.50) | SIZE:(0.00, -233.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AA101_SharedTopPanel | MIN:(0.00, 1.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 1.00) | POS:(0.00, 0.00) | SIZE:(0.00, 90.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AA101_SharedTopPanel/b101 | MIN:(1.00, 0.50) | MAX:(1.00, 0.50) | PIVOT:(1.00, 0.50) | POS:(-27.00, 0.00) | SIZE:(90.00, 90.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AA101_SharedTopPanel/b101/Label | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AAD111_LevelCard | MIN:(0.00, 1.00) | MAX:(0.00, 1.00) | PIVOT:(0.00, 1.00) | POS:(59.00, -272.00) | SIZE:(200.00, 200.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AAD111_LevelCard/Lbl_Level | MIN:(0.50, 0.80) | MAX:(0.50, 0.80) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(180.00, 40.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AAD111_LevelCard/Txt_LevelValue | MIN:(0.50, 0.40) | MAX:(0.50, 0.40) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(180.00, 80.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AAD112_NameCard | MIN:(0.00, 1.00) | MAX:(0.00, 1.00) | PIVOT:(0.00, 1.00) | POS:(367.00, -272.00) | SIZE:(350.00, 200.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AAD112_NameCard/Txt_HeroName | MIN:(0.50, 0.65) | MAX:(0.50, 0.65) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(320.00, 60.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AAD112_NameCard/Txt_HeroClass | MIN:(0.50, 0.35) | MAX:(0.50, 0.35) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(320.00, 40.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AAD113_HeroImage | MIN:(0.00, 1.00) | MAX:(0.00, 1.00) | PIVOT:(0.00, 1.00) | POS:(140.00, -499.00) | SIZE:(800.00, 800.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AAD113_HeroImage/Txt_Placeholder | MIN:(0.50, 0.50) | MAX:(0.50, 0.50) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(400.00, 200.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/StatsTabs_Container | MIN:(0.00, 1.00) | MAX:(0.00, 1.00) | PIVOT:(0.00, 1.00) | POS:(0.00, -1306.00) | SIZE:(1080.00, 80.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/StatsTabs_Container/AAT101 | MIN:(0.00, 0.50) | MAX:(0.00, 0.50) | PIVOT:(0.00, 0.50) | POS:(8.00, 0.00) | SIZE:(240.00, 80.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/StatsTabs_Container/AAT101/Label | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/StatsTabs_Container/AAT102 | MIN:(0.00, 0.50) | MAX:(0.00, 0.50) | PIVOT:(0.00, 0.50) | POS:(280.00, 0.00) | SIZE:(240.00, 80.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/StatsTabs_Container/AAT102/Label | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/StatsTabs_Container/AAT103 | MIN:(0.00, 0.50) | MAX:(0.00, 0.50) | PIVOT:(0.00, 0.50) | POS:(552.00, 0.00) | SIZE:(240.00, 80.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/StatsTabs_Container/AAT103/Label | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/StatsTabs_Container/AAT109 | MIN:(0.00, 0.50) | MAX:(0.00, 0.50) | PIVOT:(0.00, 0.50) | POS:(824.00, 0.00) | SIZE:(240.00, 80.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/StatsTabs_Container/AAT109/Label | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AAB101_LeftStatsPanel | MIN:(0.00, 1.00) | MAX:(0.00, 1.00) | PIVOT:(0.00, 1.00) | POS:(8.00, -1408.00) | SIZE:(416.00, 200.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AAB101_LeftStatsPanel/Stat_0 | MIN:(0.10, 0.80) | MAX:(0.10, 0.80) | PIVOT:(0.00, 0.50) | POS:(10.00, 0.00) | SIZE:(380.00, 40.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AAB101_LeftStatsPanel/Stat_1 | MIN:(0.10, 0.60) | MAX:(0.10, 0.60) | PIVOT:(0.00, 0.50) | POS:(10.00, 0.00) | SIZE:(380.00, 40.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AAB101_LeftStatsPanel/Stat_2 | MIN:(0.10, 0.40) | MAX:(0.10, 0.40) | PIVOT:(0.00, 0.50) | POS:(10.00, 0.00) | SIZE:(380.00, 40.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AAB101_LeftStatsPanel/Stat_3 | MIN:(0.10, 0.20) | MAX:(0.10, 0.20) | PIVOT:(0.00, 0.50) | POS:(10.00, 0.00) | SIZE:(380.00, 40.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AAB102_RightStatsPanel | MIN:(0.00, 1.00) | MAX:(0.00, 1.00) | PIVOT:(0.00, 1.00) | POS:(440.00, -1408.00) | SIZE:(625.00, 200.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AAB102_RightStatsPanel/Stat_0 | MIN:(0.10, 0.80) | MAX:(0.10, 0.80) | PIVOT:(0.00, 0.50) | POS:(10.00, 0.00) | SIZE:(580.00, 40.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AAB102_RightStatsPanel/Stat_1 | MIN:(0.10, 0.60) | MAX:(0.10, 0.60) | PIVOT:(0.00, 0.50) | POS:(10.00, 0.00) | SIZE:(580.00, 40.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AAB102_RightStatsPanel/Stat_2 | MIN:(0.10, 0.40) | MAX:(0.10, 0.40) | PIVOT:(0.00, 0.50) | POS:(10.00, 0.00) | SIZE:(580.00, 40.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AAB102_RightStatsPanel/Stat_3 | MIN:(0.10, 0.20) | MAX:(0.10, 0.20) | PIVOT:(0.00, 0.50) | POS:(10.00, 0.00) | SIZE:(580.00, 40.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AA102_HeroNavPanel | MIN:(0.00, 0.00) | MAX:(1.00, 0.00) | PIVOT:(0.50, 0.00) | POS:(0.00, 0.00) | SIZE:(0.00, 90.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AA102_HeroNavPanel/C101 | MIN:(0.02, 0.50) | MAX:(0.02, 0.50) | PIVOT:(0.00, 0.50) | POS:(0.00, 0.00) | SIZE:(261.00, 90.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AA102_HeroNavPanel/C101/Label | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AA102_HeroNavPanel/C102 | MIN:(0.26, 0.50) | MAX:(0.26, 0.50) | PIVOT:(0.00, 0.50) | POS:(0.00, 0.00) | SIZE:(262.00, 90.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AA102_HeroNavPanel/C102/Label | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AA102_HeroNavPanel/C103 | MIN:(0.50, 0.50) | MAX:(0.50, 0.50) | PIVOT:(0.00, 0.50) | POS:(0.00, 0.00) | SIZE:(262.00, 90.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AA102_HeroNavPanel/C103/Label | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AA102_HeroNavPanel/C104 | MIN:(0.74, 0.50) | MAX:(0.74, 0.50) | PIVOT:(0.00, 0.50) | POS:(0.00, 0.00) | SIZE:(261.00, 90.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/MainContent_Panel/AA102_HeroNavPanel/C104/Label | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/AB1_BottomHUD | MIN:(0.00, 0.00) | MAX:(1.00, 0.00) | PIVOT:(0.50, 0.00) | POS:(0.00, 0.00) | SIZE:(0.00, 170.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/AB1_BottomHUD/a1 | MIN:(0.02, 0.50) | MAX:(0.02, 0.50) | PIVOT:(0.00, 0.50) | POS:(0.00, 0.00) | SIZE:(128.00, 128.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/AB1_BottomHUD/a1/Label | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/AB1_BottomHUD/a2 | MIN:(0.15, 0.50) | MAX:(0.15, 0.50) | PIVOT:(0.00, 0.50) | POS:(0.00, 0.00) | SIZE:(128.00, 128.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/AB1_BottomHUD/a2/Label | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/AB1_BottomHUD/a3 | MIN:(0.28, 0.50) | MAX:(0.28, 0.50) | PIVOT:(0.00, 0.50) | POS:(0.00, 0.00) | SIZE:(128.00, 128.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/AB1_BottomHUD/a3/Label | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/AB1_BottomHUD/a99 | MIN:(0.44, 0.50) | MAX:(0.44, 0.50) | PIVOT:(0.00, 0.50) | POS:(0.00, 0.00) | SIZE:(140.80, 140.80)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/AB1_BottomHUD/a99/Label | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/AB1_BottomHUD/a4 | MIN:(0.61, 0.50) | MAX:(0.61, 0.50) | PIVOT:(0.00, 0.50) | POS:(0.00, 0.00) | SIZE:(128.00, 128.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/AB1_BottomHUD/a4/Label | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/AB1_BottomHUD/a5 | MIN:(0.74, 0.50) | MAX:(0.74, 0.50) | PIVOT:(0.00, 0.50) | POS:(0.00, 0.00) | SIZE:(128.00, 128.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/AB1_BottomHUD/a5/Label | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/AB1_BottomHUD/a6 | MIN:(0.87, 0.50) | MAX:(0.87, 0.50) | PIVOT:(0.00, 0.50) | POS:(0.00, 0.00) | SIZE:(128.00, 128.00)
Canvas_HeroDetailPopup/HeroDetailPopup_Container/AB1_BottomHUD/a6/Label | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
--------------------------------------------------
ROOT: Canvas_A2_Inventory
Canvas_A2_Inventory | MIN:(0.00, 0.00) | MAX:(0.00, 0.00) | PIVOT:(0.00, 0.00) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_A2_Inventory/Panel_AA101_Header | MIN:(0.00, 1.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 1.00) | POS:(0.00, -63.00) | SIZE:(0.00, 90.00)
Canvas_A2_Inventory/Panel_AA101_Header/Btn_Close_b101 | MIN:(1.00, 0.50) | MAX:(1.00, 0.50) | PIVOT:(1.00, 0.50) | POS:(-72.00, 0.00) | SIZE:(90.00, 90.00)
Canvas_A2_Inventory/Panel_AA101_Header/Btn_Close_b101/Text | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_A2_Inventory/Panel_AA1_ActionBar | MIN:(0.00, 1.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 1.00) | POS:(0.00, -998.00) | SIZE:(0.00, 90.00)
Canvas_A2_Inventory/Panel_AA1_ActionBar/Btn_Action_b18 | MIN:(0.00, 0.50) | MAX:(0.00, 0.50) | PIVOT:(0.00, 0.50) | POS:(750.00, 0.00) | SIZE:(90.00, 90.00)
Canvas_A2_Inventory/Panel_AA1_ActionBar/Btn_Action_b18/Text | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_A2_Inventory/Panel_AA1_ActionBar/Btn_Action_b17 | MIN:(0.00, 0.50) | MAX:(0.00, 0.50) | PIVOT:(0.00, 0.50) | POS:(880.00, 0.00) | SIZE:(90.00, 90.00)
Canvas_A2_Inventory/Panel_AA1_ActionBar/Btn_Action_b17/Text | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_A2_Inventory/Panel_AA1_ActionBar/Btn_Action_b16 | MIN:(0.00, 0.50) | MAX:(0.00, 0.50) | PIVOT:(0.00, 0.50) | POS:(1010.00, 0.00) | SIZE:(90.00, 90.00)
Canvas_A2_Inventory/Panel_AA1_ActionBar/Btn_Action_b16/Text | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid | MIN:(0.00, 1.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 1.00) | POS:(0.00, -1026.00) | SIZE:(0.00, 600.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(-100.00, 0.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport/Content | MIN:(0.50, 0.00) | MAX:(0.50, 1.00) | PIVOT:(0.50, 1.00) | POS:(13.00, 57.00) | SIZE:(900.00, 1400.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport/Content/Slot_Item_D121 | MIN:(0.00, 1.00) | MAX:(0.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(100.00, -209.00) | SIZE:(200.00, 254.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport/Content/Slot_Item_D121/Img_ItemDisplay | MIN:(0.50, 1.00) | MAX:(0.50, 1.00) | PIVOT:(0.50, 1.00) | POS:(0.00, 0.00) | SIZE:(200.00, 200.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport/Content/Slot_Item_D121/Img_InfoBar | MIN:(0.50, 0.00) | MAX:(0.50, 0.00) | PIVOT:(0.50, 0.00) | POS:(0.00, 0.00) | SIZE:(200.00, 54.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport/Content/Slot_Item_D121/Img_InfoBar/Txt_Info | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport/Content/Slot_Item_D122 | MIN:(0.00, 1.00) | MAX:(0.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(320.00, -209.00) | SIZE:(200.00, 254.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport/Content/Slot_Item_D122/Img_ItemDisplay | MIN:(0.50, 1.00) | MAX:(0.50, 1.00) | PIVOT:(0.50, 1.00) | POS:(0.00, 0.00) | SIZE:(200.00, 200.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport/Content/Slot_Item_D122/Img_InfoBar | MIN:(0.50, 0.00) | MAX:(0.50, 0.00) | PIVOT:(0.50, 0.00) | POS:(0.00, 0.00) | SIZE:(200.00, 54.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport/Content/Slot_Item_D122/Img_InfoBar/Txt_Info | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport/Content/Slot_Item_D123 | MIN:(0.00, 1.00) | MAX:(0.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(540.00, -209.00) | SIZE:(200.00, 254.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport/Content/Slot_Item_D123/Img_ItemDisplay | MIN:(0.50, 1.00) | MAX:(0.50, 1.00) | PIVOT:(0.50, 1.00) | POS:(0.00, 0.00) | SIZE:(200.00, 200.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport/Content/Slot_Item_D123/Img_InfoBar | MIN:(0.50, 0.00) | MAX:(0.50, 0.00) | PIVOT:(0.50, 0.00) | POS:(0.00, 0.00) | SIZE:(200.00, 54.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport/Content/Slot_Item_D123/Img_InfoBar/Txt_Info | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport/Content/Slot_Item_D124 | MIN:(0.00, 1.00) | MAX:(0.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(760.00, -209.00) | SIZE:(200.00, 254.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport/Content/Slot_Item_D124/Img_ItemDisplay | MIN:(0.50, 1.00) | MAX:(0.50, 1.00) | PIVOT:(0.50, 1.00) | POS:(0.00, 0.00) | SIZE:(200.00, 200.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport/Content/Slot_Item_D124/Img_InfoBar | MIN:(0.50, 0.00) | MAX:(0.50, 0.00) | PIVOT:(0.50, 0.00) | POS:(0.00, 0.00) | SIZE:(200.00, 54.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport/Content/Slot_Item_D124/Img_InfoBar/Txt_Info | MIN:(0.00, 0.00) | MAX:(1.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(0.00, 0.00) | SIZE:(0.00, 0.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport/Content/Slot_Item_D125 | MIN:(0.00, 1.00) | MAX:(0.00, 1.00) | PIVOT:(0.50, 0.50) | POS:(100.00, -483.00) | SIZE:(200.00, 254.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport/Content/Slot_Item_D125/Img_ItemDisplay | MIN:(0.50, 1.00) | MAX:(0.50, 1.00) | PIVOT:(0.50, 1.00) | POS:(0.00, 0.00) | SIZE:(200.00, 200.00)
Canvas_A2_Inventory/Panel_AE201_InventoryGrid/Viewport/Content/Slot_Item_D125/Img_InfoBar | MIN:(0.50, 0.00) | MAX:(0.50, 0.00) | PIVOT:(0.50, 0.00) | POS:(0.00, 0.00) | SIZE:(200.00, 54.00)
